@relation null
@attribute PC0 NUMERIC
@attribute PC1 NUMERIC
@attribute PC2 NUMERIC
@attribute PC3 NUMERIC
@attribute class string
@data
3.215857694900108,0.14161557162558414,-0.29961898151087085,0.0018570433474491832,Iris-setosa
2.303128537663884,0.10552267842998198,-0.04568004127448777,0.14724549964040035,Iris-setosa
2.3561710866839,-0.03120958906833765,-0.12940757589599095,-0.30162026533219366,Iris-setosa
2.5079172268378827,-0.13905633991317468,0.24711633789085963,0.03538408126768611,Iris-setosa
2.469055997545125,0.13788731459041773,-0.10126307942970209,0.055970452376661206,Iris-setosa
2.5623909468367523,0.37468456275010587,0.07235915743602939,-0.015240286774596101,Iris-setosa
2.6398212683765836,0.31929006596032133,0.1392533737785352,0.06514104720019531,Iris-setosa
2.6328479080307603,-0.19007583063362377,-0.04646646364504492,-0.12461115336647188,Iris-setosa
2.588462051303394,-0.1973930794376909,0.07127507313152637,-0.06047626340782031,Iris-setosa
2.410077337121598,0.41808000824761526,0.1383882400500403,0.2308441699770738,Iris-setosa
2.647636673396902,0.8199826325595077,-0.23058560425416885,-0.2848089542634602,Iris-setosa
2.59715947707592,1.1000219280072687,-0.1635819126236595,-0.09895807058361783,Iris-setosa
2.673844686719123,-0.10669170375273883,0.19153329973564515,-0.05589096599605303,Iris-setosa
2.8669998469325364,0.07719309572358646,0.1568423504980233,0.1624528057160679,Iris-setosa
2.6252284646804234,0.6068000084215854,0.26116315648170585,0.17587987484195589,Iris-setosa
2.673844686719123,-0.10669170375273883,0.19153329973564515,-0.05589096599605303,Iris-setosa
2.981842664853911,-0.4802500488560763,-0.07972480735962184,-0.011052950834459119,Iris-setosa
2.590323025585676,0.23605933728887263,0.0739012382470774,-0.014556306249653761,Iris-setosa
2.7701389107463266,0.2710594197651671,-0.08424157450476316,0.09236465729576471,Iris-setosa
2.8522110815663946,-0.9328653674695456,0.3409614911071476,0.3226506066130569,Iris-setosa
2.9982964428323537,-0.3343075745907765,-0.1990084249472417,-0.07587182131805337,Iris-setosa
2.4055141012847034,0.1959172576960609,-0.2707170703688342,0.1737851292110275,Iris-setosa
2.2088329541767076,0.44269603042100364,-0.30348780926826807,-0.18585753007265482,Iris-setosa
2.715665190747456,-0.24268148289811342,0.09051560595006708,0.14298902533804692,Iris-setosa
2.537573371013509,0.5103675454766065,-0.17191840447685802,-0.19216594594983616,Iris-setosa
2.840321296827011,-0.22057633827647644,-0.09006137653041502,-0.06039281061733848,Iris-setosa
2.5426857570770505,0.5862810253439883,0.011175267831170843,-0.04833370254133584,Iris-setosa
2.7039123148636524,0.11501085217050538,0.0826957266068219,0.034099573008283035,Iris-setosa
-1.2847945878450682,0.6854391861329185,0.40612955307696463,0.019290116855348816,Iris-versicolor
-0.9324107529829144,0.3191980898336483,0.017129909205126137,-6.757941708734894E-6,Iris-versicolor
-1.464061322779072,0.5041898329724518,0.33826072771796023,-8.576440476149028E-4,Iris-versicolor
-0.1809672063476954,-0.8256039435761139,0.17708285639336263,0.09578444837158058,Iris-versicolor
-1.0871344872069975,0.07539038928876628,0.3065444648144314,0.11338453900934042,Iris-versicolor
-0.6404367495231421,-0.4173234829700255,-0.041188769353643136,-0.2426713120686659,Iris-versicolor
-1.095223709938475,0.28389121093848035,-0.1700225337414984,-0.08497338932826692,Iris-versicolor
0.7514671406482298,-1.0011075129743943,-0.01567219423816181,-0.016510592154630743,Iris-versicolor
-1.0432977807062778,0.2289569087770057,0.41481456614870504,-0.03752355359176565,Iris-versicolor
0.010190070727856507,-0.7205748667019012,-0.28343724625412686,-0.005945701975096029,Iris-versicolor
0.5110861958950936,-1.2624919538621413,0.2664899538224473,0.048908806063423904,Iris-versicolor
-0.5110980606834742,-0.10228410504597044,-0.13232789047497412,0.05010053515659457,Iris-versicolor
-0.26233575615317706,-0.5478932980253385,0.6919415783189635,0.06148498908340544,Iris-versicolor
-0.9840445451694275,-0.12436042022227813,0.06215742761354008,-0.16901066987095137,Iris-versicolor
0.17486400196569923,-0.2518155710801709,-0.09365863819195164,0.1249408865696286,Iris-versicolor
-0.9275729420326967,0.46823620504311586,0.31322940056857773,0.10043888414556423,Iris-versicolor
-0.6595927890561971,-0.35197629106031586,-0.328384297069347,-0.18899152519295154,Iris-versicolor
-0.23454058625983243,-0.3319218293621207,0.2702806708356949,-0.2119849952922832,Iris-versicolor
-0.9423617073988385,-0.541822258150016,0.4973485411777018,0.26063668504255305,Iris-versicolor
-0.04324640032870152,-0.5814894466123594,0.23296355648252226,-0.03956118073832847,Iris-versicolor
-1.1162407237538123,-0.08421401387837284,-0.4598442265727528,-0.07721355961071863,Iris-versicolor
-0.35678656783045803,-0.06682382794136715,0.22747218032088257,0.12409000046372258,Iris-versicolor
-1.2964688502855304,-0.32756151979494524,0.34751321258424994,0.003246239102039916,Iris-versicolor
-0.9205026489090059,-0.18239036332792122,0.2316114185526722,-0.2868253467053176,Iris-versicolor
-0.71400821364283,0.15037915314843617,0.32037233282926997,0.042941233173507454,Iris-versicolor
-0.8996408632837729,0.32961097958188273,0.31477148137962585,0.10112286467050657,Iris-versicolor
-1.3310414188547164,0.2446695206022877,0.5212449247379853,0.03750504965583418,Iris-versicolor
-1.557396272070699,0.26739258481276384,0.16463849085222892,0.0703530951036424,Iris-versicolor
-0.8124555489979987,-0.16233157487863353,-0.036343576344490564,-0.029680271083735887,Iris-versicolor
0.3073347556634073,-0.36508661276616133,0.315337196938919,0.07653037763062354,Iris-versicolor
0.07034288894927475,-0.7025379317307267,0.24175804484226673,0.009094698519608257,Iris-versicolor
0.19188449210314878,-0.677490544374358,0.3039165434636238,-0.018045458785479612,Iris-versicolor
-0.13499495045137017,-0.3117096427033968,0.1749733037877646,0.034182914249868135,Iris-versicolor
-1.3787369827755793,-0.42120513821462835,-0.015480495121707627,-0.1775807369600242,Iris-versicolor
-0.5872748535799075,-0.48328426771748134,-0.44458375303486986,-0.25244243462666055,Iris-versicolor
-0.8072054966767132,0.1950539637711121,-0.38945871138620114,-0.11661539125463966,Iris-versicolor
-1.2204289662446763,0.40803533700101646,0.2365660868498288,0.031635243984664,Iris-versicolor
-0.8128677903690665,-0.3706789983189115,0.6128710500606714,0.157700491174441,Iris-versicolor
-0.24519516169034283,-0.2667280356618477,-0.1895624847292412,-0.1473280423371386,Iris-versicolor
-0.16451342836925253,-0.6796614693108142,0.05779923880574281,0.03096557788798633,Iris-versicolor
-0.4630309888714209,-0.6695265465361223,0.024053890889810227,-0.268443508323869,Iris-versicolor
-0.8901604456511529,-0.03381244274676283,0.009768026368426094,-0.1534482063797542,Iris-versicolor
-0.22887904996964442,-0.402257620178912,0.2273627050328786,0.018620450758671147,Iris-versicolor
0.7070812839208636,-1.0084247617784614,0.10206934253840952,0.04762429780402083,Iris-versicolor
-0.3555330391870602,-0.5032184874026624,-0.017889465896507577,-0.09807163534474164,Iris-versicolor
-0.3311269473327196,-0.21118014066262636,-0.08380907322251414,-0.2386865423913599,Iris-versicolor
-0.37523822894676256,-0.2916220248087797,-0.07907335550136532,-0.13116505111148097,Iris-versicolor
-0.64169027816654,0.01907117649127004,0.2041728768637467,-0.02050967626020181,Iris-versicolor
0.9084633331234981,-0.7515687251694861,0.007736584506977673,0.23355863427434487,Iris-versicolor
-0.2978079074069308,-0.3470165215985641,-0.012179139158859403,-0.050783717136689555,Iris-versicolor
-2.5317269804395544,-0.011842236640299458,-0.758458651528495,-0.032599568514454336,Iris-virginica
-1.4140722251737539,-0.5749250559123046,-0.296398224305214,-0.015695478279488473,Iris-virginica
-2.61648460828404,0.3419352869872938,0.11214137055436713,0.06595604952644107,Iris-virginica
-1.9708149459064783,-0.18112569470491358,-0.10653914864984429,-0.23685862488186127,Iris-virginica
-2.349757983950939,-0.041882549654841825,-0.2841106808661672,-0.0013127240036105992,Iris-virginica
-3.396879920678134,0.5471680462301515,0.35187315762730365,-0.11121996802024403,Iris-virginica
-0.5193832450849327,-1.1913516890506521,-0.5466855311249504,-0.09879841992578464,Iris-virginica
-2.9320050969912974,0.3523770061808589,0.4236912783369,-0.25540736884427373,Iris-virginica
-2.31967279387405,-0.2455481706069112,0.3499221833590499,-0.07626286251324255,Iris-virginica
-2.918134233644248,0.7803806293720319,-0.42173893361376635,0.10772931947885211,Iris-virginica
-1.6619349470194833,0.24203840103752206,-0.24281526346759336,0.11944758456759014,Iris-virginica
-1.8023404526607296,-0.216154606626537,0.0376953284939639,0.07871345255565121,Iris-virginica
-2.1653788629533937,0.2152802833730063,-0.03314818319913371,0.1626672803078536,Iris-virginica
-1.3445942175098209,-0.7764154251768252,-0.2828680182243207,0.14048189225832702,Iris-virginica
-1.58526729930864,-0.5393070538471719,-0.6305704884623291,0.3274553666691231,Iris-virginica
-1.9047435782139086,0.11881899098269852,-0.48013807976572986,0.2171145004989924,Iris-virginica
-1.9492487818644944,0.04073025942776769,-0.042729093929435025,-0.15784525195695542,Iris-virginica
-3.4887653796563827,1.1715445442635641,-0.12932008336177042,-0.3116298379326785,Iris-virginica
-3.7946868612099665,0.25326557097253266,0.5169707159938954,0.05645164354097976,Iris-virginica
-1.2983298245678123,-0.7610139365215088,0.3448870474686989,-0.04267371805612652,Iris-virginica
-2.428167259020845,0.3767819712541519,-0.21864907004670558,0.1838541791512891,Iris-virginica
-1.198097372274959,-0.6055789617645939,-0.5126407650398163,0.059500030549074934,Iris-virginica
-3.4992654842989532,0.4567734669640729,0.5769101867216508,-0.13775959759087109,Iris-virginica
-1.387668250181552,-0.20403098657015567,0.06351132177864677,0.16376353673269084,Iris-virginica
-2.2758536493056907,0.33338652575664224,-0.28467815266071655,-0.06223027760038036,Iris-virginica
-2.6141938306983303,0.5583669502788217,0.20842334661879658,-0.24044543308753763,Iris-virginica
-1.2576251829251328,-0.17913699742322342,-0.04697780744922836,0.1476005455070336,Iris-virginica
-1.290669647737598,-0.11642525182937254,-0.23161356056830612,0.0030843215735902874,Iris-virginica
-2.1228539805083093,-0.21085488454949025,-0.1535158850912557,0.05261243319103581,Iris-virginica
-2.387564402369024,0.4625192507262594,0.45202396144913054,-0.22990687721411857,Iris-virginica
-2.8409609252853802,0.37274259104901963,0.5010315391382028,-0.020216625381552,Iris-virginica
-3.2323428982958706,1.370524035976333,0.11844877739516285,-0.2544873443761507,Iris-virginica
-2.158738373133131,-0.2183255315629936,-0.20842197616391678,0.1277244892291175,Iris-virginica
-1.4431026043759714,-0.14380128908272652,0.15408297110542854,-0.18992586408933915,Iris-virginica
-1.779640106898566,-0.5014647947060153,0.17581118605670631,-0.5035294527425063,Iris-virginica
-3.076521621020658,0.6857644422460547,0.33642274120822313,0.31058909243774413,Iris-virginica
-2.1449868567093002,0.1389066088773152,-0.7341847390548601,0.0517665351376434,Iris-virginica
-1.9048629251371283,0.048047508231834776,-0.16047063070600645,-0.221980141915607,Iris-virginica
-1.1688534694703998,-0.1645024998150898,-0.28246088100237154,0.01933076558973007,Iris-virginica
-2.107653731173265,0.3714822491771048,-0.027437856461485888,0.20995519851590516,Iris-virginica
-2.3143033946295444,0.18260885079369804,-0.3228604007423841,0.2758966597304532,Iris-virginica
-1.922450884835749,0.40927117617869424,-0.11549281596072014,0.5040950067910508,Iris-virginica
-1.4140722251737539,-0.5749250559123046,-0.296398224305214,-0.015695478279488473,Iris-virginica
-2.5633227123408058,0.2759745022398379,-0.2912536131268594,0.056184926968446236,Iris-virginica
-2.4193912198049765,0.30350393770262873,-0.5043025169513609,0.2382179465519464,Iris-virginica
-1.9440170488777337,0.18741522204601288,-0.17930287068112938,0.4250816338661444,Iris-virginica
-1.525663631313869,-0.375020848191824,0.12063644074490981,0.25572256452137276,Iris-virginica
-1.7640459355269793,0.07851918642935696,-0.1307840534286694,0.13629455631819015,Iris-virginica
-1.901629075288229,0.11587674824796632,-0.7228735608675687,0.040872821848694785,Iris-virginica
-1.3896661333194134,-0.2828867091722686,-0.36231783163122067,-0.15631038532610653,Iris-virginica
